ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Sentence_Number,Phrase_Number
259,qiang,"sə-qɑ-ȵiɑufu,","sə-qɑ-ȵiɑufu,",DIR-go-LNK(as.soon.as),,,,3,43,4
260,qiang,"χsutsqhɑ-la:-ʁa ɦe-tʂßhue,","χsutsqhɑ-la:-ʁa\tɦe-tʂßhue,",stomach-DEF:CL-LOC\tDIR-step.on,,,,3,43,5
261,qiang,"χsutsqhɑ-la:-ʁa ɦe-tʂhue,","χsutsqhɑ-la:-ʁa\tɦe-tʂhue,",stomach-DEF:CL-LOC\tDIR-step.on,,,,3,43,6
262,qiang,dɑ-ɬɑ buzd-le:-tɑ dʑiq ɦɑ-qə-i-stu.,dɑ-ɬɑ\tbuzd-le:-tɑ\tdʑiq\tɦɑ-qə-i-stu.,DIR-slip\tplank.stairs-DEF:CL-LOC\tfloor\tDIR-go-HS-PART,,,,3,43,7
263,qiang,"dʑiq ɦɑ-qə-ȵiɑufu tʂhə-lɑ buzd-kuə-tɑ jɑnkhui-le:-ʐɑχuɑ ɦɑ-qɑ,","dʑiq\tɦɑ-qə-ȵiɑufu\ttʂhə-lɑ\tbuzd-kuə-tɑ\tjɑnkhui-le:-ʐɑχuɑ\tɦɑ-qɑ,",floor\tDIR-go-LNK(as.soon.as)\tground.floor-LOC\tplank.stair-foot-LOC\tstone.mortar-DEF:CL-inside\tDIR-go,,,,3,44,1
264,qiang,"xsə thəl-le: qəpɑtʂɑ: ʂə,","xsə\tthəl-le:\tqəpɑtʂɑ:\tʂə,",new(again)\tstone.pestle-DEF:CL\thead:LOC\texist,,,,3,44,2
265,qiang,"ɦɑ-lɑ,","ɦɑ-lɑ,",DIR-come,,,,3,44,3
266,qiang,"thəl-le:-wu ɦe-tɕite ɦe-tɕite,","thəl-le:-wu\tɦe-tɕite\tɦe-tɕite,",stone.pestle-DEF:CL-AGT\tDIR-pound\tDIR-pound,,,,3,44,4
267,qiang,"ɦe-tɕite-ȵiɑufu,","ɦe-tɕite-ȵiɑufu,",DIR-pound-LNK(as.soon.as),,,,3,44,5
268,qiang,ɦɑ-tsu ʂkup-te:-ŋuəȵi ȵi-qəti-ȵi da-ʁu-kui-wɑ.,ɦɑ-tsu\tʂkup-te:-ŋuəȵi\tȵi-qəti-ȵi\tda-ʁu-kui-wɑ.,INT-here\torangutan-DEF:CL-TOP\tDIR-beat.to.death-ADV\tDIR-throw-NAR-EMPH,,,,3,44,6
269,qiang,"upu bəs i-tse,","upu\tbəs\ti-tse,",uncle\tsnake\tDIR-look,,,,4,1,1
270,qiang,"pəs-ŋuəȵi ʁoʁu lɑmpə lie-tu,","pəs-ŋuəȵi\tʁoʁu\tlɑmpə\tlie-tu,",today-TOP\tram’s.horn\tflower\tcarry-LNK,,,,4,1,2
271,qiang,"lie,","lie,",bring,,,,4,1,3
272,qiang,"lie-tu,","lie-tu,",carry-LNK,,,,4,1,4
273,qiang,"lie-ȵi,","lie-ȵi,",carry-LNK,,,,4,1,5
274,qiang,"a:,","a:,",INT,,,,4,1,6
275,qiang,"upu-bəs-ŋuəȵi,","upu-bəs-ŋuəȵi,",uncle-snake-TOP,,,,4,1,7
276,qiang,"“ʔũ tsi-lɑ-hɑn qɑ e: de-mə-l-əs-te:-wu,","“ʔũ\ttsi-lɑ-hɑn\tqɑ\te:\tde-mə-l-əs-te:-wu,",2sg\tdaugher-DEF:one-kind\t1sg\tone:CL\tDIR-NEG-give-NOM-DEF:CL-LNK,,,,4,1,8
277,qiang,"qɑ-wu ʔũ-jɑpə-le: da-g-ʐɑ-wɑ,”","qɑ-wu\tʔũ-jɑpə-le:\tda-g-ʐɑ-wɑ,”",1sg-AGT\t2sg-hand-DEF:CL\tDIR-broken-CAUS:1sg-EMPH,,,,4,1,9
278,qiang,ikə jə-kui-tɕu.,ikə\tjə-kui-tɕu.,thus\tsay-NAR-PART,,,,4,1,10
279,qiang,"ɦɑ-kə jə-kui-tu,","ɦɑ-kə\tjə-kui-tu,",INT-thus\tsay-NAR-LNK,,,,4,2,1
280,qiang,"tsi tɕi-χtʂɑ-le:-ŋuəȵi,","tsi\ttɕi-χtʂɑ-le:-ŋuəȵi,",daugher\tmost-small-DEF:CL-TOP,,,,4,2,2
281,qiang,"“ha,","“ha,",EXCL,,,,4,2,3
282,qiang,"tɑtə ke: ŋuə-k-ta,","tɑtə\tke:\tŋuə-k-ta,",father\tINDEF:CL\tCOP-INF-if,,,,4,2,4
283,qiang,"qɑ ȵi: ŋuə lə ɕa:-ŋ̥u̥ə,","qɑ\tȵi:\tŋuə\tlə\tɕa:-ŋ̥u̥ə,",1sg\twhat\tCOP\talso\tINDTV-COP,,,,4,2,5
284,qiang,"ʔũ-jɑpə-le: da-g-ʐ̥ə-qəstɑ,","ʔũ-jɑpə-le:\tda-g-ʐ̥ə-qəstɑ,",2sg-hand-DEF:CL\tDIR-break-CAUS-not.as.good.as,,,,4,2,6
285,qiang,"qɑ the:-sətsim hɑ-ŋ̥u̥ə-lɑ,”","qɑ\tthe:-sətsim\thɑ-ŋ̥u̥ə-lɑ,”",1sg\t3sg-wife\tDIR-COP-INDTV:1sg,,,,4,2,7
286,qiang,jə-kui-tɕu.,jə-kui-tɕu.,say-NAR-PART,,,,4,2,8
287,qiang,"ɦɑ-kə jə-kəi-tu,","ɦɑ-kə\tjə-kəi-tu,",INT-thus\tsay-NAR-LNK,,,,4,3,1
288,qiang,"ɦɑlɑ qhɑl a-g̥u̥ə u-lu-kui,","ɦɑlɑ\tqhɑl\ta-g̥u̥ə\tu-lu-kui,",INT\tmomo(steamed.bread)\tone-basketful\tDIR-give.as.gift-NAR,,,,4,3,2
289,qiang,"“ɦa,","“ɦa,",EXCL,,,,4,3,3
290,qiang,"upu-bəs-te:-steke dɑ-ʁə-n-bɑ,”","upu-bəs-te:-steke\tdɑ-ʁə-n-bɑ,”",uncle-snake-DEF:CL-behind\tDIR-go-2sg-DTV,,,,4,3,4
291,qiang,jə-kui-tɕu.,jə-kui-tɕu.,say-NAR-PART,,,,4,3,5
292,qiang,"qhɑl a-g̥u̥ə ɦei-bi-ȵi,","qhɑl\ta-g̥u̥ə\tɦei-bi-ȵi,",momo(steamed.bread)\tone-basketful\tDIR-carry.on.back-LNK,,,,4,4,1
293,qiang,"upu-bəs-te: tɕiqə:ʴ ʂua:m-ke: sei-k-kui,","upu-bəs-te:\ttɕiqə:ʴ\tʂua:m-ke:\tsei-k-kui,",uncle-snake-DEF:CL\tbefore\tvery.long-INDEF:CL\twalk-go-NAR,,,,4,4,2
294,qiang,ȵi:-ŋuəȵi ɦɑ steke steke ɦe-zei ɦe-zei ɦe-zei-ke: tse:-steke dɑ-qə-kəi-stũ.,ȵi:-ŋuəȵi\tɦɑ\tsteke\tsteke\tɦe-zei\tɦe-zei\tɦe-zei-ke:\ttse:-steke\tdɑ-qə-kəi-stũ.,3sgREFL-TOP\tINT\tbehind\tbehind\tDIR-cry\tDIR-cry\tDIR-cry-INDEF:CL\tthis:CL-behind\tDIR-go-NAR-PART,,,,4,4,3
295,qiang,"dɑ-qɑ,","dɑ-qɑ,",DIR-go,,,,4,5,1
296,qiang,"dɑ-qɑ,","dɑ-qɑ,",DIR-go,,,,4,5,2
297,qiang,"dɑ-qɑ-tu,","dɑ-qɑ-tu,",DIR-go-LNK,,,,4,5,3
298,qiang,"upu-bəs-te: ɦɑ qhaʴʁue-lɑw-ʁɑ i-pə-k- tu,","upu-bəs-te:\tɦɑ\tqhaʴʁue-lɑw-ʁɑ\ti-pə-k-\ttu,",uncle-snake-DEF:CL\tINT\tstone.pile-DEF:one:CL-LOC\tDIR-arrive-go-\tLNK,,,,4,5,4
299,qiang,"u-tɕu mɑ-lə-jy-tu,","u-tɕu\tmɑ-lə-jy-tu,",DIR-see\tNEG-able-ASP-LNK,,,,4,5,5
300,qiang,"qhaʴʁue-lɑw χanχa: ɦɑ-qə-tu,","qhaʴʁue-lɑw\tχanχa:\tɦɑ-qə-tu,",stone.pile-DEF:one:CL\tcrevice\tDIR-go-LNK,,,,4,5,6
301,qiang,"ɦɑ-thu tsi-lou-ŋuəȵi ɦɑ ʁuɑχɑ-lɑ ɦe-zei ɦe-zei-ȵi thɑ ʐi-kəi-stũ,","ɦɑ-thu\ttsi-lou-ŋuəȵi\tɦɑ\tʁuɑχɑ-lɑ\tɦe-zei\tɦe-zei-ȵi\tthɑ\tʐi-kəi-stũ,",INT-there\tgirl-DEF:one:CL-TOP\tINT\tcourtyard-LOC\tDIR-cry\tDIR-cry-ADV\tthere\texist-NAR-PART,,,,4,5,7
302,qiang,qhaʴʁue-lɑw-pienɑ-lɑ.,qhaʴʁue-lɑw-pienɑ-lɑ.,stone.pile-DEF:one:CL-beside-LOC,,,,4,5,8
303,qiang,"ɦɑ-thɑ-χui-tu,","ɦɑ-thɑ-χui-tu,",INT-that:one-time-LNK,,,,4,6,1
304,qiang,tɕiquɑ-lɑ hɑ-lə-ȵi ɦɑlɑ tɕiquɑ-lɑ ʁoi-kə-m he-ɕi-kui-tɕu.,tɕiquɑ-lɑ\thɑ-lə-ȵi\tɦɑlɑ\ttɕiquɑ-lɑ\tʁoi-kə-m\the-ɕi-kui-tɕu.,inside-LOC\tDIR-come-ADV\tINT\tinside-LOC\tcall-go-NOM\tDIR-send-NAR-PART,,,,4,6,2
305,qiang,"upu-bəs-te: xsə ŋuə-kui-ȵi,","upu-bəs-te:\txsə\tŋuə-kui-ȵi,",uncle-snake-DEF:CL\tgod\tCOP-NAR-ADV,,,,4,7,1
306,qiang,mi tɕiquɑ-lɑ-ŋuəȵi tɕy-le:-ŋuəȵi ʁoi-kə-m he-ɕi-kui-stũ.,mi\ttɕiquɑ-lɑ-ŋuəȵi\ttɕy-le:-ŋuəȵi\tʁoi-kə-m\the-ɕi-kui-stũ.,person\tinside-LOC-TOP\tchicken-DEF:CL-TOP\tcall-go-NOM\tDIR-send-NAR-PART,,,,4,7,2
307,qiang,“entɕi qutaq.,“entɕi\tqutaq.,uncle’s.wife\t(sound.of.chicken),,,,4,8,1
308,qiang,entɕi qutaq.,entɕi\tqutaq.,uncle’s.wife\t(sound.of.chicken),,,,4,9,1
309,qiang,"entɕi qutaq,”","entɕi\tqutaq,”",uncle’s.wife\t(sound.of.chicken),,,,4,10,1
310,qiang,"jə-tu,","jə-tu,",say-LNK,,,,4,10,2
311,qiang,xsə sɑ jə-kui-tɕu.,xsə\tsɑ\tjə-kui-tɕu.,three\tsound\tsay-NAR-PART,,,,4,10,3
312,qiang,"xsə sɑ jə-kui-tu,","xsə\tsɑ\tjə-kui-tu,",three\tsound\tsay-NAR-LNK,,,,4,11,1
313,qiang,"thou tə-χsɑ mɑ-ɣʐə-kəi-ʂə,","thou\ttə-χsɑ\tmɑ-ɣʐə-kəi-ʂə,",that:one:CL\tDIR-understand\tNEG-able-NAR-LNK,,,,4,11,2
314,qiang,ɦɑ: tɕe-zei-kəi-stũ.,ɦɑ:\ttɕe-zei-kəi-stũ.,INT\tCON-cry-NAR-PART,,,,4,11,3
315,qiang,"tu,","tu,",RESULT,,,,4,12,1
316,qiang,"tɕy-le: ə-qɑ-jə-kui,","tɕy-le:\tə-qɑ-jə-kui,",chicken-DEF:CL\tDIR-go-REP-NAR,,,,4,12,2
317,qiang,xsə khuə-le: hɑ-lə-jə-kui-stũ.,xsə\tkhuə-le:\thɑ-lə-jə-kui-stũ.,new(again)\tdog-DEF:CL\tDIR-come-REP-NAR-PART,,,,4,12,3
318,qiang,"khuə-le: hɑ-lə-jə-kui-tu,","khuə-le:\thɑ-lə-jə-kui-tu,",dog-DEF:CL\tDIR-come-REP-LNK,,,,4,13,1
319,qiang,"ɦɑlɑ “ɦɑŋů ɦɑŋů entɕi qutaq,","ɦɑlɑ\t“ɦɑŋů\tɦɑŋů\tentɕi\tqutaq,",INT\twoof\twoof\tuncle’s.wife\tcluck,,,,4,13,2
320,qiang,"ɦɑŋů ɦɑŋů entɕi qutaq,”","ɦɑŋů\tɦɑŋů\tentɕi\tqutaq,”",woof\twoof\tuncle’s.wife\tcluck,,,,4,13,3
321,qiang,jə-jə-kui-stũ.,jə-jə-kui-stũ.,say-REP-NAR-PART,,,,4,13,4
322,qiang,"tə-χsɑ mɑ-ɣʐə-kəi-ʂə,","tə-χsɑ\tmɑ-ɣʐə-kəi-ʂə,",DIR-understand\tNEG-able-NAR-LNK,,,,4,14,1
323,qiang,ɦɑlɑ tɕe-zei-kəi-stũ.,ɦɑlɑ\ttɕe-zei-kəi-stũ.,there\tCON-cry-NAR-PART,,,,4,14,2
324,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,4,15,1
325,qiang,"tsu-ŋuəȵi,","tsu-ŋuəȵi,",here-TOP,,,,4,15,2
326,qiang,pie-le: hɑ-lə-jə-kui-stũ.,pie-le:\thɑ-lə-jə-kui-stũ.,pig-DEF:CL\tDIR-come-REP-NAR-PART,,,,4,15,3
327,qiang,"pie-le: hɑ-lə-ȵi “ɦə̃ʴɦə̃ʴ entɕi qutaq,","pie-le:\thɑ-lə-ȵi\t“ɦə̃ʴɦə̃ʴ\tentɕi\tqutaq,",pig-DEF:CL\tDIR-come-LNK\toink.oink\tuncle’s.wife\tcluck,,,,4,16,1
328,qiang,"ɦə̃ʴɦə̃ʴ entɕi qutaq,","ɦə̃ʴɦə̃ʴ\tentɕi\tqutaq,",oink.oink\tuncle’s.wife\tcluck,,,,4,16,2
329,qiang,ɦə̃ʴɦə̃ʴ entɕi lɑntɕi lu-ɑ:-ji.”,ɦə̃ʴɦə̃ʴ\tentɕi\tlɑntɕi\tlu-ɑ:-ji.”,oink.oink\tuncle’s.wife\tflower\tcome-PRS-CSM,,,,4,16,3
330,qiang,"tu ɦɑlɑ tə-mə-χsɑ-kəi-ʂə,","tu\tɦɑlɑ\ttə-mə-χsɑ-kəi-ʂə,",RESULT\tINT\tDIR-NEG-understand-NAR-LNK,,,,4,17,1
331,qiang,ə-mə-qɑ-kəi-stũ.,ə-mə-qɑ-kəi-stũ.,DIR-NEG-go-NAR-PART,,,,4,17,2
332,qiang,"ɦɑ-thɑ-χui-tu,","ɦɑ-thɑ-χui-tu,",INT-that:one-time-LNK,,,,4,18,1
333,qiang,"ɦɑ,","ɦɑ,",INT,,,,4,18,2
334,qiang,tɕiquɑ-lɑ qodu-le: hɑ-lə-kui-stũ.,tɕiquɑ-lɑ\tqodu-le:\thɑ-lə-kui-stũ.,inside-LOC\told.woman-DEF:CL\tDIR-come-NAR-PART,,,,4,18,3
335,qiang,mɑ:-le: hɑ-lə-kui-stũ.,mɑ:-le:\thɑ-lə-kui-stũ.,mama-DEF:CL\tDIR-come-NAR-PART,,,,4,19,1
336,qiang,"ɦɑlɑ,","ɦɑlɑ,",INT,,,,4,20,1
337,qiang,bəs dʑel-pə-tɕ-mɑ:-le: hɑ-lə-kui-stũ.,bəs\tdʑel-pə-tɕ-mɑ:-le:\thɑ-lə-kui-stũ.,snake\tfeast106-do-GEN-mama-DEF:CL\tDIR-come-NAR-PART,,,,4,20,2
338,qiang,"mɑ:-le: hɑ-lə-tu,","mɑ:-le:\thɑ-lə-tu,",mama-DEF:CL\tDIR-come-LNK,,,,4,21,1
339,qiang,"ɦɑ:,","ɦɑ:,",INT,,,,4,21,2
340,qiang,“qɑ-tsi ȵi:-le: zei-n-ɑ?,“qɑ-tsi\tȵi:-le:\tzei-n-ɑ?,1sg-girl\twhat-DEF:CL\tcry-2sg-Q,,,,4,21,3
341,qiang,"zei me-tɕhe,","zei\tme-tɕhe,",cry\tNEG-want,,,,4,22,1
342,qiang,"qɑ ʁoi-kə-m kən he-ɕa-ȵi,","qɑ\tʁoi-kə-m\tkən\the-ɕa-ȵi,",1sg\tcall-go-NOM\tvery(many)\tDIR-send:1sg-LNK,,,,4,22,2
343,qiang,"ʔũ ə-mə-lɑ-n-ʂə,","ʔũ\tə-mə-lɑ-n-ʂə,",2sg\tDIR-NEG-come-2sg-LNK,,,,4,22,3
344,qiang,"qɑ hɑ-lɑ-wɑ,”","qɑ\thɑ-lɑ-wɑ,”",1sg\tDIR-come-EMPH,,,,4,22,4
345,qiang,jə-kui-stũ.,jə-kui-stũ.,say-NAR-PART,,,,4,22,5
346,qiang,"tu,","tu,",RESULT,,,,4,23,1
347,qiang,"ɦɑ tsi-lou-ŋuəȵi,","ɦɑ\ttsi-lou-ŋuəȵi,",INT\tgirl-DEF:one:CL-TOP,,,,4,23,2
348,qiang,"“qɑ tə-mə-χsɑ-wɑ,”","“qɑ\ttə-mə-χsɑ-wɑ,”",1sg\tDIR-NEG-understand-EMPH,,,,4,23,3
349,qiang,jə-kui-stũ.,jə-kui-stũ.,say-NAR-PART,,,,4,23,4
350,qiang,"ɦɑ-tu,","ɦɑ-tu,",INT-RESULT,,,,4,24,1
351,qiang,"“tə-mə-χsɑ-n-ʁɑ,","“tə-mə-χsɑ-n-ʁɑ,",DIR-NEG-understand-2sg-if,,,,4,24,2
352,qiang,"qɑ-phusuluq-te: ɦe-ge-n-bɑ,","qɑ-phusuluq-te:\tɦe-ge-n-bɑ,",1sg-clothing-DEF:CL\tDIR-hold-2sg-DTV,,,,4,24,3
353,qiang,"qɑ-phusuluq-te: tə-tsəqɑ-ȵi mi: ɦɑ-tʂə-n-bɑ,","qɑ-phusuluq-te:\ttə-tsəqɑ-ȵi\tmi:\tɦɑ-tʂə-n-bɑ,",1sg-clothing-DEF:CL\tDIR-grab-ADV\teye\tDIR-close-2sg-DTV,,,,4,24,4
354,qiang,"qɑ-steke hɑ-ʐə-n-bɑ,”","qɑ-steke\thɑ-ʐə-n-bɑ,”",1sg-behind\tDIR-follow-2sg-DTV,,,,4,24,5
355,qiang,jə-kui-stũ.,jə-kui-stũ.,say-NAR-PART,,,,4,24,6
356,qiang,ɦɑ tsɑ-tɑu-ŋuəȵi ə-ʁ-ʁza:-ʁɑ-ŋuəȵi ʂkupu-ɑ-tɑu de-le-kui-stũ.,ɦɑ\ttsɑ-tɑu-ŋuəȵi\tə-ʁ-ʁza:-ʁɑ-ŋuəȵi\tʂkupu-ɑ-tɑu\tde-le-kui-stũ.,INT\tthis:one-time-TOP\tDIR-go-time-LOC-TOP\ta.kind.of.thing-one-CL\tDIR-give-NAR-PART,,,,4,25,1
357,qiang,"tu,","tu,",RESULT,,,,4,26,1
358,qiang,"ɦɑlɑ tɕiquɑ ə-qɑ-kəi-tu,","ɦɑlɑ\ttɕiquɑ\tə-qɑ-kəi-tu,",INT\tinside\tDIR-go-NAR-LNK,,,,4,26,2
359,qiang,"χaiʂə tsəusə-bəl ȵi-ke: ŋuə-kui-ʂə,","χaiʂə\ttsəusə-bəl\tȵi-ke:\tŋuə-kui-ʂə,",†(still.is)\tmarry-do\tWH-INDEF:CL\tCOP-NAR-LNK,,,,4,26,3
360,qiang,tɕiquɑ-lɑ upu-bəs-lɑ-hɑ-ŋuəȵi ɕi tʂhe107-kəi-stũ.,tɕiquɑ-lɑ\tupu-bəs-lɑ-hɑ-ŋuəȵi\tɕi\ttʂhe107-kəi-stũ.,inside-LOC\tuncle-snake-DEF:one-pl-TOP\twine\tsuck-NAR-PART,,,,4,26,4
361,qiang,"qɑpə-lɑ-hɑ ɦɑ-tsəi-ŋuəȵi,","qɑpə-lɑ-hɑ\tɦɑ-tsəi-ŋuəȵi,",old.man-DEF:one-pl\tINT-this.manner-TOP,,,,4,27,1
362,qiang,tsi-lou-ŋuəȵi upu-bəs-le: zaʁue (sitsəm) pe-kui-wɑ.,tsi-lou-ŋuəȵi\tupu-bəs-le:\tzaʁue\t(sitsəm)\tpe-kui-wɑ.,girl-DEF:one:CL-TOP\tuncle-snake-DEF:CL\thelpmate\t(wife)\tbecome-NAR-EMPH,,,,4,27,2
363,qiang,"lɑn-thə-m ke: məʴʂ qe:ʴ-qe:ʴ ŋuə-tu,","lɑn-thə-m\tke:\tməʴʂ\tqe:ʴ-qe:ʴ\tŋuə-tu,",lazy-AUX-NOM\tINDEF:CL\tstory\tbefore-before\tCOP-LNK,,,,5,1,1
364,qiang,"tsisatʂů jə-zi ŋuə-kəi-wɑ,","tsisatʂů\tjə-zi\tŋuə-kəi-wɑ,",sisters\ttwo-CL\tCOP-NAR-EMPH,,,,5,1,2
365,qiang,"tsisatʂů jə-zi ŋuə-kəi-tu,","tsisatʂů\tjə-zi\tŋuə-kəi-tu,",sisters\ttwo-CL\tCOP-NAR-LNK,,,,5,1,3
366,qiang,"sawu-le:-tɕ-te:-ŋuəȵi tɕiuʂə,","sawu-le:-tɕ-te:-ŋuəȵi\ttɕiuʂə,",older.sister-DEF:CL-GEN-DEF:CL-TOP\t†(that.is),,,,5,1,4
367,qiang,sawu-le: wutɕupu-ŋuəȵi ʐmətʂi.,sawu-le:\twutɕupu-ŋuəȵi\tʐmətʂi.,older.sister-DEF:CL\thusband-TOP\temperor,,,,5,1,5
368,qiang,"(qe:ʴ ŋuə-tu,","(qe:ʴ\tŋuə-tu,",before\tCOP-LNK,,,,5,2,1
369,qiang,"“juɑnʁuɑi” ʂpə-k-tɕi-wɑ,","“juɑnʁuɑi”\tʂpə-k-tɕi-wɑ,",emperor\tcall-INF-3pl-EMPH,,,,5,2,2
370,qiang,"pitɕi-ŋuəȵi “ʐmətʂi” ʂpəʴ,","pitɕi-ŋuəȵi\t“ʐmətʂi”\tʂpəʴ,",now-TOP\temperor\tcall:1pl,,,,5,2,3
371,qiang,"qe:ʴ ŋuə-tu,","qe:ʴ\tŋuə-tu,",before\tCOP-LNK,,,,5,2,4
372,qiang,"juɑnʁuɑi.109) ɦɑ-tu satʂů-te:-tɕ-tʂi-le:-ŋuəȵi tʂi ou ʐi-kui,","juɑnʁuɑi.109)\tɦɑ-tu\tsatʂů-te:-tɕ-tʂi-le:-ŋuəȵi\ttʂi\tou\tʐi-kui,",emperor\tINT-RESULT\tyounger.sister-DEF:CL-GEN-man-DEF:CL-TOP\tson\tone:CL\texist-NAR,,,,5,2,5
373,qiang,"ɦɑ-tu kən lɑn-thɑ-le: ŋuə-kəi-wɑ,","ɦɑ-tu\tkən\tlɑn-thɑ-le:\tŋuə-kəi-wɑ,",INT-RESULT\tvery\tlazy-AUX-DEF:CL\tCOP-NAR-EMPH,,,,5,2,6
374,qiang,"lɑn-thə-le: ŋuə-kəi-tu,","lɑn-thə-le:\tŋuə-kəi-tu,",lazy-AUX-DEF:CL\tCOP-NAR-LNK,,,,5,2,7
375,qiang,"ɦɑlɑ mɑ:-le:-wu ɑ-s-məqɑ-ŋuəȵi ɦɑthɑ ȵiu-ŋuəȵi ɑ-s pɑntɕin-wu pɑntɕin tə-tʂhə-ȵi ɦɑ-tsəi de-lde-ȵi110 ȵiu pɑtʂ de-lde-ȵi ɦɑlɑ,","ɦɑlɑ\tmɑ:-le:-wu\tɑ-s-məqɑ-ŋuəȵi\tɦɑthɑ\tȵiu-ŋuəȵi\tɑ-s\tpɑntɕin-wu\tpɑntɕin\ttə-tʂhə-ȵi\tɦɑ-tsəi\tde-lde-ȵi110\tȵiu\tpɑtʂ\tde-lde-ȵi\tɦɑlɑ,",INT\tMama-DEF:CL-AGT\tone-day-each-TOP\tINT\tsheep.wool-TOP\tone-day\thalf.catty-INST\thalf.catty\tDIR-weigh-ADV\tINT-this.manner\tDIR-spin-ADV\tsheep.wool\tball\tDIR-spin-ADV\tINT,,,,5,2,8
376,qiang,"ȵiu pɑtʂ de-lde-ȵi χaiʂə ɦɑlɑ-ŋuəȵi ɦɑlɑ tʂi-le: lɑn-thə-le:-ŋuəȵi,","ȵiu\tpɑtʂ\tde-lde-ȵi\tχaiʂə\tɦɑlɑ-ŋuəȵi\tɦɑlɑ\ttʂi-le:\tlɑn-thə-le:-ŋuəȵi,",sheep.wool\tball\tDIR-spin-ADV\t†(still.is)\tINT-TOP\tINT\tson-DEF:CL\tlazy-AUX-DEF:CL-TOP,,,,5,2,9
377,qiang,"ɦɑlɑ tʂhɑq-tɑ sə-ʁ-ȵi ɕi topu-wa-le: ŋuə-kəi,","ɦɑlɑ\ttʂhɑq-tɑ\tsə-ʁ-ȵi\tɕi\ttopu-wa-le:\tŋuə-kəi,",INT\tmarket-LOC\tDIR-go-ADV\twine\tlike-very-DEF:CL\tCOP-NAR,,,,5,2,10
378,qiang,"ɕi topu-le: ŋuə-kəi-tu,","ɕi\ttopu-le:\tŋuə-kəi-tu,",wine\tlike-DEF:CL\tCOP-NAR-LNK,,,,5,2,11
379,qiang,"χaiʂə ɦɑlə sə-ʁ-ȵi ɕi sə-tɕ-ȵi nu-lu-kəpə-kəi,","χaiʂə\tɦɑlə\tsə-ʁ-ȵi\tɕi\tsə-tɕ-ȵi\tnu-lu-kəpə-kəi,",†(still.is)\tINT\tDIR-go-ADV\twine\tDIR-drink-ADV\tDIR-come-HABIT-NAR,,,,5,2,12
380,qiang,ɦɑ-tu mɑ:-le:-tɕ-ŋuəȵi χaiʂə ɕi-ŋuəȵi χaiʂə ɦɑ-tsəi pɑntɕin lie-kəpə-kui-wɑ.,ɦɑ-tu\tmɑ:-le:-tɕ-ŋuəȵi\tχaiʂə\tɕi-ŋuəȵi\tχaiʂə\tɦɑ-tsəi\tpɑntɕin\tlie-kəpə-kui-wɑ.,INT-RESULT\tmama-DEF:CL-BEN-TOP\t†(still.is)\twine-TOP\t†(still.is)\tINT-this.manner\thalf.catty\tcarry-HABIT-NAR-EMPH,,,,5,2,13
381,qiang,ɦɑ-tə sawu-le: tɕiu a!,ɦɑ-tə\tsawu-le:\ttɕiu\ta!,INT-RESULT\tolder.sister-DEF:CL\t†(then)\tEXCL,,,,5,3,1
382,qiang,"ɦɑlɑ satʂů-le:-tɑ zə-lɑ-kəi,","ɦɑlɑ\tsatʂů-le:-tɑ\tzə-lɑ-kəi,",INT\tyounger.sister-DEF:CL-LOC\tDIR-come-NAR,,,,5,4,1
383,qiang,"satʂů-le:-tɑ zə-lɑ-kəi-tu,","satʂů-le:-tɑ\tzə-lɑ-kəi-tu,",younger.sister-DEF:CL-LOC\tDIR-come-NAR-LNK,,,,5,4,2
384,qiang,"χaiʂə,","χaiʂə,",†(still.is),,,,5,4,3
385,qiang,a!,a!,EXCL,,,,5,4,4
386,qiang,"satʂů-le:-tɑ zə-lɑ-kəi-tu,","satʂů-le:-tɑ\tzə-lɑ-kəi-tu,",younger.sister-DEF:CL-LOC\tDIR-come-NAR-LNK,,,,5,5,1
387,qiang,kɑ-hɑn ŋuə-tu.,kɑ-hɑn\tŋuə-tu.,INDEF:one-kind\tCOP-LNK,,,,5,5,2
388,qiang,"ɦɑ-tu ɑ-s-ʁɑ ŋuə-tu,","ɦɑ-tu\tɑ-s-ʁɑ\tŋuə-tu,",INT-RESULT\tone-day-LOC\tCOP-LNK,,,,5,6,1
389,qiang,"sawu-le:-ŋuəȵi ɦɑ-thɑ pethɑu-pə-kui-wɑ,","sawu-le:-ŋuəȵi\tɦɑ-thɑ\tpethɑu-pə-kui-wɑ,",older.sister-DEF:CL-TOP\tINT-there\tchat-do-NAR-EMPH,,,,5,6,2
390,qiang,"ɦɑ-tu satʂu-le: tɕiu “qɑ-tɕ-tʂi-le: ɦɑ-kə lɑn-thɑ,","ɦɑ-tu\tsatʂu-le:\ttɕiu\t“qɑ-tɕ-tʂi-le:\tɦɑ-kə\tlɑn-thɑ,",INT-RESULT\tyounger.sister-DEF:CL\t†(then)\t1sg-GEN-son-DEF:CL\tINT-thus\tlazy-AUX,,,,5,6,3
391,qiang,"lɑn-thə-le: ŋuə-ʂ,”","lɑn-thə-le:\tŋuə-ʂ,”",lazy-AUX-DEF:CL\tCOP-LNK,,,,5,6,4
